theta	torque1_before	torque2_before	torque1_after	torque2_after
0.2675	26.043986259666575	-2.7816168284289233e-6	26.043986259666575	-2.7816168284289233e-6
0.26775	26.10976305460533	-2.794045993681493e-6	26.10976305460533	-2.794045993681493e-6
0.268	26.175802704258693	-2.8064956616447034e-6	26.175802704258693	-2.8064956616447034e-6
0.26825	26.242106403622316	-2.8189910210585367e-6	26.242106403622316	-2.8189910210585367e-6
0.2685	26.308675561903947	-2.8315545641532935e-6	26.308675561903947	-2.8315545641532935e-6
0.26875	26.375511467576082	-2.844180738037494e-6	26.375511467576082	-2.844180738037494e-6
0.269	26.44261547138546	-2.8568258585437434e-6	26.44261547138546	-2.8568258585437434e-6
0.26925000000000004	26.509988982223163	-2.869575876474073e-6	26.509988982223163	-2.869575876474073e-6
0.26949999999999996	26.57763327440246	-2.882327308384447e-6	26.57763327440246	-2.882327308384447e-6
0.26975	26.64554981968148	-2.895196136165623e-6	26.64554981968148	-2.895196136165623e-6
0.27	26.713739959830665	-2.9080626049449165e-6	26.713739959830665	-2.9080626049449165e-6
0.27025000000000005	26.782205018014075	-2.9210153975611775e-6	26.782205018014075	-2.9210153975611775e-6
0.2705	26.850946529760428	-2.9340340113037655e-6	26.850946529760428	-2.9340340113037655e-6
0.27075	26.91996577552296	-2.94708560133472e-6	26.91996577552296	-2.94708560133472e-6
0.271	26.989264238031243	-2.960195633505691e-6	26.989264238031243	-2.960195633505691e-6
0.27125	27.058843400393748	-2.9734154516347644e-6	27.058843400393748	-2.9734154516347644e-6
0.2715	27.128704509067813	-2.9865835848852385e-6	27.128704509067813	-2.9865835848852385e-6
0.27175000000000005	27.1988492486337	-2.999953903071173e-6	27.1988492486337	-2.999953903071173e-6
0.27199999999999996	27.269278900139476	-3.013252420913659e-6	27.269278900139476	-3.013252420913659e-6
0.27225	27.339994981453586	-3.0266876471785054e-6	27.339994981453586	-3.0266876471785054e-6
0.2725	27.410998974771076	-3.0401606281316162e-6	27.410998974771076	-3.0401606281316162e-6
0.27275000000000005	27.482292428607387	-3.0536957247306873e-6	27.482292428607387	-3.0536957247306873e-6
0.273	27.553876656596664	-3.067252094979267e-6	27.553876656596664	-3.067252094979267e-6
0.27325	27.625753348907054	-3.0809819442367825e-6	27.625753348907054	-3.0809819442367825e-6
0.2735	27.69792394238638	-3.094607126996607e-6	27.69792394238638	-3.094607126996607e-6
0.27375	27.77038984123798	-3.108458603406916e-6	27.77038984123798	-3.108458603406916e-6
0.274	27.843152909658333	-3.122252035581141e-6	27.843152909658333	-3.122252035581141e-6
0.27425000000000005	27.916214256053486	-3.1361516015238067e-6	27.916214256053486	-3.1361516015238067e-6
0.27449999999999997	27.98957574666771	-3.150141832719555e-6	27.98957574666771	-3.150141832719555e-6
0.27475	28.063238907433323	-3.1641420008554633e-6	28.063238907433323	-3.1641420008554633e-6
0.275	28.137205142206213	-3.178242849344315e-6	28.137205142206213	-3.178242849344315e-6
0.27525000000000005	28.2114762322431	-3.1923998449201463e-6	28.2114762322431	-3.1923998449201463e-6
0.27549999999999997	28.28605358276861	-3.2065819581816868e-6	28.28605358276861	-3.2065819581816868e-6
0.27575	28.360938934051404	-3.220904776668476e-6	28.360938934051404	-3.220904776668476e-6
0.276	28.43613398253384	-3.2352292222981305e-6	28.43613398253384	-3.2352292222981305e-6
0.27625	28.51164005008279	-3.249615758704749e-6	28.51164005008279	-3.249615758704749e-6
0.2765	28.587459040859127	-3.264143540349096e-6	28.587459040859127	-3.264143540349096e-6
0.27675	28.66359254426572	-3.2786302099907516e-6	28.66359254426572	-3.2786302099907516e-6
0.27699999999999997	28.74004209932368	-3.293256945369194e-6	28.74004209932368	-3.293256945369194e-6
0.27725	28.816809606131148	-3.3079701182714416e-6	28.816809606131148	-3.3079701182714416e-6
0.2775	28.89389644552878	-3.32262550273299e-6	28.89389644552878	-3.32262550273299e-6
0.27775000000000005	28.971304524470664	-3.337509536294192e-6	28.971304524470664	-3.337509536294192e-6
0.27799999999999997	29.04903554688103	-3.352352514696122e-6	29.04903554688103	-3.352352514696122e-6
0.27825	29.127091069197277	-3.3672849575339114e-6	29.127091069197277	-3.3672849575339114e-6
0.2785	29.2054729735138	-3.382326880796427e-6	29.2054729735138	-3.382326880796427e-6
0.27875	29.28418288354086	-3.397382169367802e-6	29.28418288354086	-3.397382169367802e-6
0.279	29.36322258457237	-3.4125328092216023e-6	29.36322258457237	-3.4125328092216023e-6
0.27925	29.442593930825154	-3.4277826088668917e-6	29.442593930825154	-3.4277826088668917e-6
0.27949999999999997	29.522298577394835	-3.4430244539862542e-6	29.522298577394835	-3.4430244539862542e-6
0.27975	29.602338233322563	-3.458418991186818e-6	29.602338233322563	-3.458418991186818e-6
0.28	29.68271490599669	-3.4738415060076022e-6	29.68271490599669	-3.4738415060076022e-6
0.28025000000000005	29.763430266124697	-3.4893374873945504e-6	29.763430266124697	-3.4893374873945504e-6
0.28049999999999997	29.84448613108188	-3.5049179842872036e-6	29.84448613108188	-3.5049179842872036e-6
0.28075	29.9258844106341	-3.520564842318663e-6	29.9258844106341	-3.520564842318663e-6
0.281	30.007626879793186	-3.536270881454584e-6	30.007626879793186	-3.536270881454584e-6
0.28125	30.089715364251596	-3.552061201617107e-6	30.089715364251596	-3.552061201617107e-6
0.28150000000000003	30.172151793275216	-3.5679471821481457e-6	30.172151793275216	-3.5679471821481457e-6
0.28175	30.25493809054238	-3.5838733971615966e-6	30.25493809054238	-3.5838733971615966e-6
0.282	30.338076051481295	-3.599888813710095e-6	30.338076051481295	-3.599888813710095e-6
0.28225	30.421567564230237	-3.615958902969396e-6	30.421567564230237	-3.615958902969396e-6
0.28250000000000003	30.505414734488923	-3.6321720422449744e-6	30.505414734488923	-3.6321720422449744e-6
0.28275000000000006	30.589619284590533	-3.6483274037379942e-6	30.589619284590533	-3.6483274037379942e-6
0.283	30.674183169945202	-3.664720118479181e-6	30.674183169945202	-3.664720118479181e-6
0.28325	30.75910859000096	-3.6810656283137178e-6	30.75910859000096	-3.6810656283137178e-6
0.28350000000000003	30.84439722156315	-3.697541195890608e-6	30.84439722156315	-3.697541195890608e-6
0.28375	30.930051182718074	-3.7140933670798404e-6	30.930051182718074	-3.7140933670798404e-6
0.284	31.016072514241927	-3.7307098388339455e-6	31.016072514241927	-3.7307098388339455e-6
0.28425	31.102463149345343	-3.7474045413432577e-6	31.102463149345343	-3.7474045413432577e-6
0.28450000000000003	31.189225184455854	-3.7642154069317257e-6	31.189225184455854	-3.7642154069317257e-6
0.28475	31.27636051186141	-3.78100405740156e-6	31.27636051186141	-3.78100405740156e-6
0.28500000000000003	31.363871353520366	-3.798018454403973e-6	31.363871353520366	-3.798018454403973e-6
0.28525	31.451759806804006	-3.814992684425533e-6	31.451759806804006	-3.814992684425533e-6
0.2855	31.54002767203569	-3.83208308818439e-6	31.54002767203569	-3.83208308818439e-6
0.28575	31.628677390807155	-3.849309390346889e-6	31.628677390807155	-3.849309390346889e-6
0.28600000000000003	31.717710883762493	-3.866503170968372e-6	31.717710883762493	-3.866503170968372e-6
0.28625	31.807130222922282	-3.883886979139106e-6	31.807130222922282	-3.883886979139106e-6
0.2865	31.896937758411028	-3.901316706134139e-6	31.896937758411028	-3.901316706134139e-6
0.28675	31.987135487347434	-3.918795933088859e-6	31.987135487347434	-3.918795933088859e-6
0.28700000000000003	32.07772557346196	-3.936400698734133e-6	32.07772557346196	-3.936400698734133e-6
0.28725	32.16871025125568	-3.954076635892534e-6	32.16871025125568	-3.954076635892534e-6
0.28750000000000003	32.26009178761471	-3.971827943871631e-6	32.26009178761471	-3.971827943871631e-6
0.28775	32.35187225185588	-3.9896746990564225e-6	32.35187225185588	-3.9896746990564225e-6
0.288	32.44405394619784	-4.007601582145526e-6	32.44405394619784	-4.007601582145526e-6
0.28825	32.53663909258777	-4.025595647050295e-6	32.53663909258777	-4.025595647050295e-6
0.28850000000000003	32.62963014206295	-4.0437614856614346e-6	32.62963014206295	-4.0437614856614346e-6
0.28875	32.723029020498224	-4.061839309343895e-6	32.723029020498224	-4.061839309343895e-6
0.289	1.4036955119182206	31.37350519133456	1.4036955119182206	31.37350519133456
0.28925	-6.183912670820746e-7	32.78657919650043	-6.183912670820746e-7	32.78657919650043
0.28950000000000004	-6.179962319663446e-7	32.795324233032616	-6.179962319663446e-7	32.795324233032616
0.28975	-6.175989319956443e-7	32.80409690967119	-6.175989319956443e-7	32.80409690967119
0.29000000000000004	-6.171896700379875e-7	32.812897335919224	-6.171896700379875e-7	32.812897335919224
0.29025	-6.167786086308524e-7	32.82172522820337	-6.167786086308524e-7	32.82172522820337
