time	theta
0.16782232223404192	0.2545
0.1679877678971164	0.25475
0.16815314783936242	0.255
0.16831846185219324	0.25525
0.16848370972698573	0.2555
0.16864889125508184	0.25575
0.16881400622778758	0.256
0.16897905443637176	0.25625
0.1691440356720671	0.2565
0.1693089497260678	0.25675
0.16947379638953042	0.257
0.16963857545357341	0.25725
0.16980328670927516	0.2575
0.16996792994767568	0.25775
0.1701325049597747	0.258
0.1702970115365307	0.25825
0.1704614494688625	0.2585
0.1706258185476465	0.25875
0.1707901185637176	0.259
0.1709543493078688	0.25925
0.17111851057084926	0.2595
0.17128260214336588	0.25975
0.17144662381608158	0.26
0.1716105753796145	0.26025
0.1717744566245391	0.2605
0.1719382673413843	0.26075
0.17210200732063288	0.261
0.17226567635272277	0.26125
0.17242927422804488	0.2615
0.17259280073694316	0.26175
0.17275625566971478	0.262
0.1729196388166085	0.26225
0.17308294996782572	0.2625
0.17324618891351834	0.26275
0.1734093554437898	0.263
0.17357244934869426	0.26325
0.1737354704182354	0.2635
0.1738984184423673	0.26375
0.17406129321099303	0.264
0.17422409451396423	0.26425
0.17438682214108175	0.2645
0.17454947588209413	0.26475
0.17471205552669716	0.265
0.17487456086453465	0.26525
0.17503699168519682	0.2655
0.17519934777822063	0.26575
0.17536162893308885	0.266
0.17552383493923002	0.26625
0.17568596558601846	0.2665
0.17584802066277241	0.26675
0.1760099999587553	0.267
0.1761719032631753	0.26725
0.17633373036518285	0.2675
0.1764954810538728	0.26775
0.17665715511828342	0.268
0.17681875234739453	0.26825
0.17698027253012893	0.2685
0.17714171545535157	0.26875
0.1773030809118682	0.269
0.17746436868842635	0.26925
0.17762557857371442	0.2695
0.17778671035636115	0.26975
0.17794776382493546	0.27
0.1781087387679459	0.27025
0.17826963497384118	0.2705
0.17843045223100842	0.27075
0.17859119032777354	0.271
0.17875184905240168	0.27125
0.17891242819309505	0.2715
0.17907292753799442	0.27175
0.17923334687517803	0.272
0.1793936859926606	0.27225
0.17955394467839472	0.2725
0.17971412272026865	0.27275
0.17987421990610666	0.273
0.18003423602367008	0.27325
0.1801941708606545	0.2735
0.18035402420469143	0.27375
0.18051379584334776	0.274
0.18067348556412385	0.27425
0.18083309315445578	0.2745
0.18099261840171277	0.27475
0.1811520610931979	0.275
0.18131142101614825	0.27525
0.1814706979577335	0.2755
0.1816298917050569	0.27575
0.18178900204515416	0.276
0.1819480287649925	0.27625
0.18210697165147258	0.2765
0.18226583049142603	0.27675
0.1824246050716159	0.277
0.18258329517873767	0.27725
0.18274190059941606	0.2775
0.182900421120208	0.27775
0.1830588565276009	0.278
0.1832172066080111	0.27825
0.18337547114778635	0.2785
0.1835336499332035	0.27875
0.183691742750469	0.279
0.18384974938571905	0.27925
0.18400766962501777	0.2795
0.18416550325435888	0.27975
0.1843232500596649	0.28
0.184480909826786	0.28025
0.18463848234150096	0.2805
0.18479596738951629	0.28075
0.18495336475646587	0.281
0.1851106742279112	0.28125
0.18526789558934129	0.2815
0.18542502862617202	0.28175
0.18558207312374586	0.282
0.185739028867332	0.28225
0.18589589564212647	0.2825
0.18605267323325042	0.28275
0.18620936142575198	0.283
0.1863659600046052	0.28325
0.1865224687547087	0.2835
0.18667888746088757	0.28375
0.1868352159078917	0.284
0.18699145388039595	0.28425
0.18714760116300044	0.2845
0.18730365754022935	0.28475
0.18745962279653214	0.285
0.18761549671628258	0.28525
0.1877712790837778	0.2855
0.1879269696832403	0.28575
0.1880825682988152	0.286
0.18823807471457185	0.28625
0.18839348871450384	0.2865
0.188548810082527	0.28675
0.188704038602481	0.287
0.188859174058129	0.28725
0.18901421623315667	0.2875
0.18916916491117258	0.28775
0.18932401987570815	0.288
0.18947878091021733	0.28825
0.18963344779807695	0.2885
0.1897880203225851	0.28875
0.1899424982669632	0.289
0.19009700950404945	0.28925
0.19025155968343474	0.2895
0.1904061487248531	0.28975
0.19056077654786396	0.29
0.19071544307185195	0.29025
0.19087014821602602	0.2905
0.19102489189941818	0.29075
0.19117967404088376	0.291
0.1913344945590996	0.29125
0.19148935337256354	0.2915
0.19164425039959443	0.29175
0.19179918555833012	0.292
0.19195415876672767	0.29225
0.19210916994256233	0.2925
0.19226421900342636	0.29275
0.19241930586672884	0.293
0.1925744304496946	0.29325
0.19272959266936335	0.2935
0.19288479244258946	0.29375
0.19304002968604034	0.294
0.1931953043161963	0.29425
0.19335061624935007	0.2945
0.1935059654016048	0.29475
0.19366135168887486	0.295
0.19381677502688396	0.29525
0.19397223533116437	0.2955
0.1941277325170574	0.29575
0.19428326649971106	0.296
0.19443883719408014	0.29625
0.19459444451492564	0.2965
0.19475008837681299	0.29675
0.1949057686941128	0.297
0.19506148538099888	0.29725
0.19521723835144755	0.2975
0.195373027519238	0.29775
0.19552885279795	0.298
0.195684714100964	0.29825
0.19584061134146075	0.2985
0.1959965444324194	0.29875
0.1961525132866179	0.299
0.19630851781663142	0.29925
0.19646455793483167	0.2995
0.19662063355338716	0.29975
0.1967767445842609	0.3
0.19693289093921043	0.30025
0.19708907252978758	0.3005
0.1972452892673366	0.30075
0.1974015410629943	0.301
0.19755782782768885	0.30125
0.19771414947213903	0.3015
0.1978705059068539	0.30175
0.19802689704213144	0.302
0.19818332278805803	0.30225
0.19833978305450797	0.3025
0.19849627775114254	0.30275
0.19865280678740904	0.303
0.1988093700725404	0.30325
0.19896596751555395	0.3035
0.19912259902525145	0.30375
0.1992792645102176	0.304
0.19943596387881923	0.30425
0.19959269703920549	0.3045
0.199749463899306	0.30475
0.19990626436683095	0.305
0.20006309834926989	0.30525
0.20021996575389078	0.3055
0.2003768664877401	0.30575
0.20053380045764116	0.306
0.2006907675701937	0.30625
0.20084776773177368	0.3065
0.2010048008485315	0.30675
0.20116186682639214	0.307
0.20131896557105422	0.30725
0.20147609698798863	0.3075
0.20163326098243892	0.30775
0.20179045745941954	0.308
0.20194768632371535	0.30825
0.20210494747988156	0.3085
0.20226224083224204	0.30875
0.20241956628488922	0.309
0.20257692374168315	0.30925
0.20273431310625037	0.3095
0.20289173428198426	0.30975
0.20304918717204296	0.31
0.2032066716793495	0.31025
0.20336418770659123	0.3105
0.20352173515621805	0.31075
0.2036793139304428	0.311
0.20383692393124006	0.31125
0.20399456506034513	0.3115
0.20415223721925402	0.31175
0.204309940309222	0.312
0.20446767423126327	0.31225
0.20462543888615015	0.3125
0.2047832341744125	0.31275
0.20494105999633666	0.313
0.20509891625196502	0.31325
0.20525680284109496	0.3135
0.20541471966327896	0.31375
0.20557266661782264	0.314
0.20573064360378496	0.31425
0.20588865051997748	0.3145
0.20604668726496286	0.31475
0.2062047537370552	0.315
0.20636284983431843	0.31525
0.20652097545456607	0.3155
0.20667913049536069	0.31575
0.20683731485401255	0.316
0.20699552842757935	0.31625
0.2071537711128658	0.3165
0.20731204280642188	0.31675
0.2074703434045435	0.317
0.20762867280327071	0.31725
0.20778703089838718	0.3175
0.20794541758542048	0.31775
0.20810383275963953	0.318
0.20826227631605576	0.31825
0.20842074814942163	0.3185
0.2085792481542291	0.31875
0.20873777622471062	0.319
0.20889633225483725	0.31925
0.209054916138318	0.3195
0.20921352776859992	0.31975
0.2093721670388664	0.32
0.20953083384203738	0.32025
0.2096895280707679	0.3205
0.20984824961744789	0.32075
0.21000699837420167	0.321
0.21016577423288632	0.32125
0.21032457708509203	0.3215
0.21048340682214098	0.32175
0.21064226333508645	0.322
0.2108011465147128	0.32225
0.21096005625153405	0.3225
0.21111899243579338	0.32275
0.2112779549574628	0.323
0.21143694370624244	0.32325
0.21159595857155916	0.3235
0.2117549994425668	0.32375
0.211914066208145	0.324
0.21207315875689878	0.32425
0.21223227697715763	0.3245
0.21239142075697467	0.32475
0.2125505899841268	0.325
0.21270978454611308	0.32525
0.21286900433015474	0.3255
0.21302824922319402	0.32575
0.21318751911189382	0.326
0.2133468138826373	0.32625
0.21350613342152647	0.3265
0.213665477614382	0.32675
0.21382484634674287	0.327
0.21398423950386497	0.32725
0.21414365697072113	0.3275
0.2143030986320002	0.32775
0.21446256437210595	0.328
0.21462205407515755	0.32825
0.21478156762498798	0.3285
0.21494110490514326	0.32875
0.21510066579888293	0.329
0.21526025018917816	0.32925
0.21541985795871157	0.3295
0.2155794889898773	0.32975
0.21573914316477905	0.33
0.21589882036523045	0.33025
0.21605852047275434	0.3305
0.21621824336858142	0.33075
0.21637798893365068	0.331
0.21653775704860775	0.33125
0.21669754759380483	0.3315
0.2168573604493005	0.33175
0.21701719549485787	0.332
0.21717705260994513	0.33225
0.2173369316737345	0.3325
0.21749683256510138	0.33275
0.2176567551626244	0.333
0.21781669934458367	0.33325
0.2179766649889614	0.3335
0.21813665197344095	0.33375
0.2182966601754055	0.334
0.21845668947193844	0.33425
0.2186167397398223	0.3345
0.21877681085553788	0.33475
0.21893690269526445	0.335
0.21909701513487823	0.33525
0.21925714804995233	0.3355
0.21941730131575654	0.33575
0.21957747480725576	0.336
0.2197376683991101	0.33625
0.2198978819656742	0.3365
0.22005811538099637	0.33675
0.2202183685188188	0.337
0.2203786412525757	0.33725
0.22053893345539372	0.3375
0.2206992450000916	0.33775
0.2208595757591783	0.338
0.22101992560485378	0.33825
0.2211802944090079	0.3385
0.22134068204321938	0.33875
0.22150108837875623	0.339
0.22166151328657469	0.33925
0.22182195663731819	0.3395
0.22198241830131787	0.33975
0.222142898148591	0.34
0.22230339604884095	0.34025
0.22246391187145695	0.3405
0.22262444548551275	0.34075
0.22278499675976662	0.341
0.2229455655626607	0.34125
0.2231061517623206	0.3415
0.22326675522655465	0.34175
0.22342737582285319	0.342
0.2235880134183888	0.34225
0.223748667880015	0.3425
0.22390933907426588	0.34275
0.2240700268673562	0.343
0.22423073112517974	0.34325
0.22439145171330996	0.3435
0.22455218849699868	0.34375
0.22471294134117611	0.344
0.22487371011044993	0.34425
0.22503449466910488	0.3445
0.22519529488110238	0.34475
0.22535611061008037	0.345
0.22551694171935183	0.34525
0.22567778807190514	0.3455
0.22583864953040372	0.34575
0.22599952595718442	0.346
0.22616041721425845	0.34625
0.22632132316331016	0.3465
0.22648224366569608	0.34675
0.22664317858244576	0.347
0.2268041277742601	0.34725
0.22696509110151142	0.3475
0.22712606842424307	0.34775
0.2272870596021685	0.348
0.22744806449467142	0.34825
0.22760908296080484	0.3485
0.227770114859291	0.34875
0.22793116004852068	0.349
0.22809221838655233	0.34925
0.22825328973111295	0.3495
0.22841437393959632	0.34975
0.22857547086906285	0.35
0.2287365803762401	0.35025
0.2288977023175206	0.3505
0.22905883654896303	0.35075
0.2292199829262914	0.351
0.22938114130489368	0.35125
0.22954231153982282	0.3515
0.22970349348579527	0.35175
0.22986468699719087	0.352
0.23002589192805298	0.35225
0.23018710813208698	0.3525
0.23034833546266076	0.35275
0.23050957377280426	0.353
0.2306708229152086	0.35325
0.23083208274222605	0.3535
0.2309933531058696	0.35375
0.23115463385781237	0.354
0.23131592484938773	0.35425
0.2314772259315883	0.3545
0.23163853695506564	0.35475
0.23179985777013074	0.355
0.23196118822675238	0.35525
0.23212252817455784	0.3555
0.2322838774628321	0.35575
0.23244523594051697	0.356
0.232606603456212	0.35625
0.23276797985817294	0.3565
0.23292936499431163	0.35675
0.23309075871219662	0.357
0.23325216085905134	0.35725
0.23341357128175494	0.3575
0.23357498982684158	0.35775
0.23373641634049966	0.358
0.2338978506685724	0.35825
0.23405929265655676	0.3585
0.2342207421496032	0.35875
0.234382198992516	0.359
0.23454366302975213	0.35925
0.2347051341054217	0.3595
0.234866612063287	0.35975
0.23502809674676248	0.36
0.23518958799891498	0.36025
0.23535108566246218	0.3605
0.23551258957977356	0.36075
0.2356740995928698	0.361
0.23583561554342178	0.36125
0.2359971372727513	0.3615
0.2361586646218305	0.36175
0.23632019743128108	0.362
0.2364817355413747	0.36225
0.2366432787920325	0.3625
0.2368048270228247	0.36275
0.23696638007297077	0.363
0.23712793778133842	0.36325
0.23728949998644425	0.3635
0.23745106652645306	0.36375
0.23761263723917733	0.364
0.23777421196207807	0.36425
0.23793579053226319	0.3645
0.2380973727864881	0.36475
0.23825895856115556	0.365
0.23842054769231505	0.36525
0.23858214001566314	0.3655
0.23874373536654261	0.36575
0.23890533357994267	0.366
0.23906693449049896	0.36625
0.23922853793249263	0.3665
0.23939014373985082	0.36675
0.2395517517461466	0.367
0.23971336178459807	0.36725
0.23987497368806893	0.3675
0.24003658728906782	0.36775
0.2401982024197481	0.368
0.24035981891190866	0.36825
0.2405214365969924	0.3685
0.24068305530608686	0.36875
0.2408446748699244	0.369
0.24100629511888083	0.36925
0.24116791588297676	0.3695
0.24132953699187673	0.36975
0.24149115827488865	0.37
0.24165277956096481	0.37025
0.2418144006787007	0.3705
0.2419760214563354	0.37075
0.24213764172175184	0.371
0.24229926130247564	0.37125
0.2424608800256762	0.3715
0.24262249771816585	0.37175
0.24278411420639984	0.372
0.242945729316477	0.37225
0.2431073428741385	0.3725
0.24326895470476848	0.37275
0.24343056463339427	0.373
0.2435921724846854	0.37325
0.24375377808295437	0.3735
0.24391538125215653	0.37375
0.24407698181588944	0.374
0.24423857959739345	0.37425
0.24440017441955145	0.3745
0.2445617661048887	0.37475
0.24472335447557303	0.375
0.24488493935341485	0.37525
0.24504652055986686	0.3755
0.24520809791602424	0.37575
0.2453696712426247	0.376
0.24553124036004853	0.37625
0.2456928050883181	0.3765
0.24585436524709844	0.37675
0.24601592065569736	0.377
0.24617747113306476	0.37725
0.2463390164977935	0.3775
0.24650055656811873	0.37775
0.24666209116191823	0.378
0.24682362009671266	0.37825
0.2469851431896653	0.3785
0.24714666025758233	0.37875
0.24730817111691267	0.379
0.24746967558374794	0.37925
0.2476311734738233	0.3795
0.24779266460251667	0.37975
0.2479541487848489	0.38
0.24811562583548463	0.38025
0.24827709556873134	0.3805
0.2484385577985403	0.38075
0.24860001233850615	0.381
0.2487614590018671	0.38125
0.24892289760150565	0.3815
0.2490843279499476	0.38175
0.24924574985936282	0.382
0.24940716314156616	0.38225
0.24956856760801577	0.3825
0.2497299630698146	0.38275
0.24989134933771068	0.383
0.2500527262220962	0.38325
0.25021409353300855	0.3835
0.2503754510801302	0.38375
0.25053679867278883	0.384
0.2506981361199577	0.38425
0.25085946323025565	0.3845
0.2510207798119473	0.38475
0.25118208567294353	0.385
0.25134338062080097	0.38525
0.2515046644627233	0.3855
0.25166593700556067	0.38575
0.2518271980558097	0.386
0.2519884474196147	0.38625
0.2521496849027671	0.3865
0.25231091031070596	0.38675
0.25247212344851805	0.387
0.2526333241209383	0.38725
0.2527945121323502	0.3875
0.2529556872867856	0.38775
0.253116849387925	0.388
0.2532779982390988	0.38825
0.253439133643286	0.3885
0.2536002554031159	0.38875
0.2537613633208679	0.389
0.2539224571984709	0.38925
0.2540835368375054	0.3895
0.2542446020392023	0.38975
0.2544056526044438	0.39
0.25456668833376395	0.39025
0.25472770902734837	0.3905
0.2548887144850353	0.39075
0.25504970450631514	0.391
0.25521067889033167	0.39125
0.25537163743588176	0.3915
0.255532579941416	0.39175
0.2556935062050387	0.392
0.25585441602450915	0.39225
0.2560153091972411	0.3925
0.25617618552030347	0.39275
0.25633704479042085	0.393
0.2564978868039737	0.39325
0.256658711356999	0.3935
0.2568195182451905	0.39375
0.2569803072638988	0.394
0.2571410782081328	0.39425
0.25730183087255903	0.3945
0.25746256505150245	0.39475
0.25762328053894734	0.395
0.257783977128537	0.39525
0.25794465461357513	0.3955
0.25810531278702514	0.39575
0.25826595144151143	0.396
0.25842657036932015	0.39625
0.25858716936239845	0.3965
0.2587477482123563	0.39675
0.2589083067104664	0.397
0.2590688446476643	0.39725
0.25922936181454964	0.3975
0.2593898580013864	0.39775
0.2595503329981031	0.398
0.2597107865942938	0.39825
0.25987121857921835	0.3985
0.2600316287418032	0.39875
0.26019201687064153	0.399
0.260352382753994	0.39925
0.26051272617978977	0.3995
0.26067304693562615	0.39975
0.2608333448087701	0.4
0.2609936195861582	0.40025
0.26115387105439725	0.4005
0.26131409899976543	0.40075
0.2614743032082127	0.401
0.2616344834653605	0.40125
0.2617946395565038	0.4015
0.26195477126661076	0.40175
0.2621148783803235	0.402
0.26227496068195927	0.40225
0.2624350179555102	0.4025
0.26259504998464483	0.40275
0.26275505655270853	0.403
0.2629150374427234	0.40325
0.2630749924373901	0.4035
0.2632349213190879	0.40375
0.2633948238698752	0.404
0.26355469987149094	0.40425
0.2637145491053544	0.4045
0.26387437135256653	0.40475
0.2640341663939106	0.405
0.2641939340098526	0.40525
0.26435367398054216	0.4055
0.26451338608581354	0.40575
0.2646730701051859	0.406
0.2648327258178643	0.40625
0.2649923530027405	0.4065
0.26515195143839365	0.40675
0.26531152090309085	0.407
0.26547106117478847	0.40725
0.2656305720311324	0.4075
0.26579005324945865	0.40775
0.26594950460679545	0.408
0.2661089258798624	0.40825
0.26626831684507196	0.4085
0.26642767727853106	0.40875
0.2665870069560403	0.409
0.26674630565309604	0.40925
0.2669055731448911	0.4095
0.26706480920631487	0.40975
0.26722401361195514	0.41
0.2673831861360981	0.41025
0.26754232655272964	0.4105
0.26770143463553653	0.41075
0.26786051015790663	0.411
0.26801955289292984	0.41125
0.26817856261339973	0.4115
0.26833753909181357	0.41175
0.26849648210037386	0.412
0.268655391410989	0.41225
0.26881426679527387	0.4125
0.2689731080245517	0.41275
0.2691319148698538	0.413
0.2692906871019214	0.41325
0.26944942449120635	0.4135
0.2696081268078718	0.41375
0.26976679382179364	0.414
0.26992542530256136	0.41425
0.2700840210194785	0.4145
0.27024258074156426	0.41475
0.27040110423755437	0.415
0.2705595912759017	0.41525
0.2707180416247778	0.4155
0.27087645505207375	0.41575
0.2710348313254007	0.416
0.27119317021209177	0.41625
0.2713514714792022	0.4165
0.2715097348935111	0.41675
0.27166796022152223	0.417
0.2718261472294646	0.41725
0.2719842956832946	0.4175
0.2721424053486958	0.41775
0.27230047599108115	0.418
0.27245850737559346	0.41825
0.27261649926710635	0.4185
0.27277445143022594	0.41875
0.27293236362929146	0.419
0.2730902356283763	0.41925
0.27324806719129	0.4195
0.2734058580815779	0.41975
0.2735636080625236	0.42
0.2737213168971499	0.42025
0.27387898434821883	0.4205
0.2740366101782343	0.42075
0.2741941941494422	0.421
0.27435173602383217	0.42125
0.27450923556313844	0.4215
0.27466669252884124	0.42175
0.2748241066821679	0.422
0.2749814777840938	0.42225
0.2751388055953439	0.4225
0.2752960898763942	0.42275
0.27545333038747205	0.423
0.2756105268885581	0.42325
0.2757676791393878	0.4235
0.2759247868994516	0.42375
0.2760818499279971	0.424
0.2762388679840302	0.42425
0.27639584082631535	0.4245
0.27655276821337865	0.42475
0.27670964990350766	0.425
0.2768664856547527	0.42525
0.2770232752249293	0.4255
0.27718001837161815	0.42575
0.2773367148521674	0.426
0.2774933644236935	0.42625
0.2776499668430821	0.4265
0.2778065218669905	0.42675
0.27796302925184807	0.427
0.2781194887538576	0.42725
0.27827590012899733	0.4275
0.27843226313302155	0.42775
0.27858857752146227	0.428
0.2787448430496307	0.42825
0.2789010594726184	0.4285
0.2790572265452987	0.42875
0.27921334402232834	0.429
0.27936941165814827	0.42925
0.27952542920698564	0.4295
0.2796813964228551	0.42975
0.27983731305955983	0.43
0.2799931788706935	0.43025
0.2801489936096412	0.4305
0.280304757029581	0.43075
0.28046046888348586	0.431
0.28061612892412385	0.43125
0.2807717369040615	0.4315
0.28092729257566346	0.43175
0.28108279569109484	0.432
0.2812382460023227	0.43225
0.28139364326111693	0.4325
0.2815489872190527	0.43275
0.28170427762751094	0.433
0.2818595142376804	0.43325
0.2820146968005593	0.4335
0.2821698250669562	0.43375
0.28232489878749206	0.434
0.28247991771260184	0.43425
0.2826348815925353	0.4345
0.2827897901773593	0.43475
0.28294464321695906	0.435
0.2830994404610397	0.43525
0.28325418165912764	0.4355
0.28340886656057257	0.43575
0.2835634949145485	0.436
0.28371806647005576	0.43625
0.2838725809759224	0.4365
0.28402703818080577	0.43675
0.28418143783319405	0.437
0.28433577968140794	0.43725
0.2844900634736023	0.4375
0.2846442889577677	0.43775
0.2847984558817321	0.438
0.2849525639931624	0.43825
0.28510661303956575	0.4385
0.2852606027682921	0.43875
0.2854145329265349	0.439
0.285568403261333	0.43925
0.2857222135195726	0.4395
0.28587596344798866	0.43975
0.28602965279316694	0.44
0.2861832813015447	0.44025
0.28633684871941334	0.4405
0.2864903547929201	0.44075
0.2866437992680688	0.441
0.2867971818907226	0.44125
0.28695050240660513	0.4415
0.28710376056130227	0.44175
0.28725695610026414	0.442
0.2874100887688061	0.44225
0.2875631583121112	0.4425
0.2877161644752321	0.44275
0.28786910700309154	0.443
0.28802198564048564	0.44325
0.28817480013208474	0.4435
0.2883275502224349	0.44375
0.2884802356559608	0.444
0.2886328561769664	0.44425
0.28878541152963677	0.4445
0.288937901458041	0.44475
0.2890903257061325	0.445
0.28924268401775166	0.44525
0.2893949761366278	0.4455
0.28954720180638005	0.44575
0.28969936077052016	0.446
0.2898514527724536	0.44625
0.2900034775554815	0.4465
0.29015543486280315	0.44675
0.29030732443751667	0.447
0.2904591460226219	0.44725
0.2906108993610218	0.4475
0.29076258419552364	0.44775
0.29091420026884224	0.448
0.29106574732360047	0.44825
0.29121722510233206	0.4485
0.29136863334748314	0.44875
0.2915199718014135	0.449
0.2916712402063998	0.44925
0.29182243830463617	0.4495
0.29197356583823636	0.44975
0.29212462254923643	0.45
0.29227560817959575	0.45025
0.2924265224711991	0.4505
0.29257736516585897	0.45075
0.29272813600531683	0.451
0.29287883473124565	0.45125
0.2930294610852515	0.4515
0.2931800148088752	0.45175
0.293330495643595	0.452
0.2934809033308277	0.45225
0.29363123761193105	0.4525
0.2937814982282059	0.45275
0.2939316849208972	0.453
0.29408179743119717	0.45325
0.2942318355002463	0.4535
0.29438179886913557	0.45375
0.294531687278909	0.454
0.2946815004705647	0.45425
0.2948312381850572	0.4545
0.29498090016329964	0.45475
0.2951304861461656	0.455
0.29527999587449116	0.45525
0.2954294290890766	0.4555
0.2955787855306885	0.45575
0.29572806494006215	0.456
0.29587726705790285	0.45625
0.2960263916248884	0.4565
0.2961754383816714	0.45675
0.2963244070688801	0.457
0.29647329742712164	0.45725
0.29662210919698373	0.4575
0.296770842119036	0.45775
0.29691949593383304	0.458
0.29706807038191574	0.45825
0.29721656520381334	0.4585
0.2973649801400463	0.45875
0.2975133149311269	0.459
0.2976615693175627	0.45925
0.2978097430398578	0.4595
0.2979578358385148	0.45975
0.2981058474540376	0.46
0.29825377762693267	0.46025
0.2984016260977114	0.4605
0.2985493926068925	0.46075
0.2986970768950034	0.461
0.2988446787025829	0.46125
0.2989921977701832	0.4615
0.29913963383837144	0.46175
0.2992869866477324	0.462
0.2994342559388704	0.46225
0.29958144145241095	0.4625
0.2997285429290038	0.46275
0.29987556010932415	0.463
0.30002249273407494	0.46325
0.3001693405439895	0.4635
0.30031610327983277	0.46375
0.3004627806824041	0.464
0.3006093724925393	0.46425
0.3007558784511122	0.4645
0.30090229829903753	0.46475
0.30104863177727226	0.465
0.3011948786268185	0.46525
0.30134103858872513	0.4655
0.30148711140408985	0.46575
0.30163309681406203	0.466
0.30177899455984364	0.46625
0.3019248043826923	0.4665
0.3020705260239237	0.46675
0.30221615922491235	0.467
0.30236170372709525	0.46725
0.30250715927197314	0.4675
0.30265252560111267	0.46775
0.30279780245614935	0.468
0.30294298957878857	0.46825
0.30308808671080845	0.4685
0.30323309359406186	0.46875
0.3033780099704787	0.469
0.3035228355820678	0.46925
0.30366757017091883	0.4695
0.3038122134792055	0.46975
0.30395676524918686	0.47
0.3041012252232092	0.47025
0.30424559314370925	0.4705
0.3043898687532157	0.47075
0.304534051794351	0.471
0.3046781420098345	0.47125
0.30482213914248396	0.4715
0.3049660429352177	0.47175
0.3051098531310573	0.472
0.3052535694731291	0.47225
0.30539719170466695	0.4725
0.3055407195690142	0.47275
0.30568415280962546	0.473
0.3058274911700697	0.47325
0.3059707343940316	0.4735
0.306113882225314	0.47375
0.30625693440784046	0.474
0.3063998906856568	0.47425
0.3065427508029337	0.4745
0.3066855145039689	0.47475
0.3068281815331892	0.475
0.30697075163515297	0.47525
0.30711322455455187	0.4755
0.30725560003621316	0.47575
0.30739787782510264	0.476
0.3075400576663258	0.47625
0.30768213930513044	0.4765
0.30782412248690916	0.47675
0.30796600695720106	0.477
0.3081077924616944	0.47725
0.30824947874622843	0.4775
0.30839106555679546	0.47775
0.308532552639544	0.478
0.3086739397407798	0.47825
0.3088152266069685	0.4785
0.3089564129847383	0.47875
0.3090974986208814	0.479
0.30923848326235653	0.47925
0.3093793666562913	0.4795
0.3095201485499841	0.47975
0.3096608286909069	0.48
0.3098014068267065	0.48025
0.30994188270520745	0.4805
0.31008225607441414	0.48075
0.3102225266825127	0.481
0.3103626942778737	0.48125
0.3105027586090539	0.4815
0.31064271942479843	0.48175
0.3107825764740436	0.482
0.3109223295059182	0.48225
0.31106197826974646	0.4825
0.31120152251505023	0.48275
0.31134096199155015	0.483
0.3114802964491693	0.48325
0.3116195256380344	0.4835
0.3117586493084783	0.48375
0.3118976672110424	0.484
0.3120365790964782	0.48425
0.3121753847157503	0.4845
0.31231408382003817	0.48475
0.3124526761607382	0.485
0.31259116148946625	0.48525
0.31272953955805954	0.4855
0.31286781011857895	0.48575
0.31300597292331145	0.486
0.3131440277247716	0.48625
0.3132819742757047	0.4865
0.3134198123290882	0.48675
0.313557541638134	0.487
0.313695161956291	0.48725
0.31383267303724705	0.4875
0.3139700746349307	0.48775
0.31410736650351473	0.488
0.3142445483974164	0.48825
0.3143816200713008	0.4885
0.31451858128008364	0.48875
0.3146554317789315	0.489
0.3147921713232661	0.48925
0.31492879966876464	0.4895
0.3150653165713632	0.48975
0.31520172178725875	0.49
0.31533801507291026	0.49025
0.31547419618504263	0.4905
0.31561026488064725	0.49075
0.3157462209169847	0.491
0.31588206405158736	0.49125
0.316017794042261	0.4915
0.31615341064708696	0.49175
0.3162889136244247	0.492
0.31642430273291333	0.49225
0.3165595777314743	0.4925
0.3166947383793134	0.49275
0.3168297844359224	0.493
0.3169647156610822	0.49325
0.3170995318148639	0.4935
0.3172342326576312	0.49375
0.3173688179500434	0.494
0.31750328745305617	0.49425
0.3176376409279246	0.4945
0.31777187813620505	0.49475
0.3179059988397569	0.495
0.31804000280074557	0.49525
0.31817388978164346	0.4955
0.31830765954523293	0.49575
0.31844131185460817	0.496
0.3185748464731769	0.49625
0.3187082631646635	0.4965
0.31884156169310945	0.49675
0.3189747418228767	0.497
0.31910780331865013	0.49725
0.3192407459454377	0.4975
0.31937356946857454	0.49775
0.3195062736537242	0.498
0.31963885826688004	0.49825
0.3197713230743688	0.4985
0.3199036678428515	0.49875
0.32003589233932567	0.499
0.3201679963311279	0.49925
0.3202999795859353	0.4995
0.3204318418717679	0.49975
0.3205635829569905	0.5
0.32069520261031514	0.50025
0.32082670060080226	0.5005
0.3209580766978637	0.50075
0.32108933067126405	0.501
0.32122046229112317	0.50125
0.32135147132791764	0.5015
0.32148235755248317	0.50175
0.3216131207360165	0.502
0.3217437606500776	0.50225
0.3218742770665914	0.5025
0.32200466975784964	0.50275
0.32213493849651326	0.503
0.32226508305561447	0.50325
0.32239510320855813	0.5035
0.3225249987291241	0.50375
0.3226547693914693	0.504
0.32278441497012966	0.50425
0.3229139352400219	0.5045
0.32304332997644525	0.50475
0.32317259895508427	0.505
0.32330174195200984	0.50525
0.3234307587436818	0.5055
0.3235596491069506	0.50575
0.3236884128190589	0.506
0.3238170496576441	0.50625
0.32394555940074005	0.5065
0.3240739418267788	0.50675
0.3242021967145927	0.507
0.32433032384341626	0.50725
0.3244583229928878	0.5075
0.32458619394305177	0.50775
0.3247139364743606	0.508
0.32484155036767615	0.50825
0.3249690354042718	0.5085
0.32509639136583496	0.50875
0.3252236180344678	0.509
0.32535071519268993	0.50925
