theta	vel_limit	forward	backward	final
0.57225	2.811737051789846	2.711384063598268	2.8789589023647397	2.711384063598268
0.5725	2.8170373730923535	2.713786383294039	2.880724294294222	2.713786383294039
0.57275	2.8223600002306477	2.7161737470149245	2.8824805925670587	2.7161737470149245
0.573	2.827705052390335	2.718546348650309	2.8842279070208097	2.718546348650309
0.57325	2.8330726496721317	2.7209043787873526	2.8859663458209335	2.7209043787873526
0.5735	2.838462913020499	2.7232480247673956	2.8876960154774185	2.7232480247673956
0.57375	2.8438759642516773	2.7255774707536027	2.88941702087382	2.7255774707536027
0.574	2.8493119261036197	2.727892897828018	2.8911294653267463	2.727892897828018
0.57425	2.8547709221974578	2.730194484016719	2.892833450574701	2.730194484016719
0.5745	2.8602530770435637	2.732482404387102	2.8945290768399548	2.732482404387102
0.57475	2.865758516095465	2.7347568311066595	2.8962164428529857	2.7347568311066595
0.575	2.8712873657151223	2.7370179334779627	2.897895645854185	2.7370179334779627
0.57525	2.876839753189718	2.7392658780348005	2.8995667816575135	2.7392658780348005
0.5755	2.8824158067659806	2.741500828584983	2.9012299446618637	2.741500828584983
0.57575	2.8880156556184766	2.7437229462570065	2.902885227867157	2.7437229462570065
0.576	2.893639429889949	2.74593238957044	2.904532722914972	2.74593238957044
0.57625	2.899287260686131	2.7481293144888563	2.906172520112577	2.7481293144888563
0.5765	2.9049592800980997	2.7503138744625932	2.9078047084476224	2.7503138744625932
0.57675	2.9106556211920127	2.7524862204834086	2.9094293756154728	2.7524862204834086
0.577	2.91637641801699	2.7546465011460026	2.907562374521818	2.7546465011460026
0.57725	2.9221218056593585	2.756794862685602	2.905687452202497	2.756794862685602
0.5775	2.927891920185627	2.7589314490216528	2.9038045378967605	2.7589314490216528
